iteration_no,link_id,from_node_id,to_node_id,volume,ref_volume,base_volume,obs_volume,capacity,D,doc,fftt,travel_time,VDF_alpha,VDF_beta,VDF_plf,speed,VMT,VHT,PMT,PHT,VHT_QVDF,PHT_QVDF,geometry,mod_vol_auto,P,t0,t2,t3,vt2,mu,Q_gamma,free_speed,cutoff_speed,congestion_ref_speed,avg_queue_speed,avg_QVDF_period_speed,avg_QVDF_period_travel_time,Severe_Congestion_P,spd_07:00,spd_07:05,spd_07:10,spd_07:15,spd_07:20,spd_07:25,spd_07:30,spd_07:35,spd_07:40,spd_07:45,spd_07:50,spd_07:55,
20,392,389,390,199.7537,199.2100,0.0000,-1.0000,1000.0000,199.7537,0.1998,4.3400,4.3410,0.1500,4.0000,1.0000,64.9692,938.954412,14.452304,938.954412,14.452304,14.895759,14.895759,"LINESTRING (-88.73279944151894 42.2880207211136, -88.73637109141383 42.21870357917174)",199.753734,0.199754,7.400123,7.500000,7.599877,48.716713,1000.000000,818110.559174,64.984703,48.738527,61.739469,61.724728,63.035018,4.474237,0.000000,64.985,64.309,63.633,62.957,62.281,60.253,48.717,60.253,62.281,62.957,63.633,64.309,
20,393,389,801,125.5300,125.5300,0.0000,-1.0000,2500.0000,125.5300,0.0502,9.5800,9.5800,0.1500,4.0000,1.0000,47.0335,942.691386,20.042975,942.691386,20.042975,20.175950,20.175950,"LINESTRING (-88.73279944151894 42.2880207211136, -88.62564994467229 42.212402020813386)",125.530000,0.050212,7.474894,7.500000,7.525106,35.275100,2500.000000,1288543271.042741,47.033550,35.275163,46.443138,46.443094,46.723519,9.643567,0.000000,47.034,46.930,46.826,46.723,46.619,46.516,35.275,46.516,46.619,46.723,46.826,46.930,
20,394,389,914,269.6161,269.4400,0.0000,-1.0000,2500.0000,269.6161,0.1078,3.9600,3.9601,0.1500,4.0000,1.0000,50.0278,890.245554,17.795026,890.245554,17.795026,18.064491,18.064491,"LINESTRING (-88.73279944151894 42.2880207211136, -88.76018209071309 42.332131629622054)",269.616146,0.107846,7.446077,7.500000,7.553923,37.520165,2500.000000,23861668.440907,50.028790,37.521592,48.679933,48.678945,49.281520,4.020046,0.000000,50.029,49.777,49.525,49.273,49.021,48.769,37.520,48.769,49.021,49.273,49.525,49.777,
20,395,390,388,1446.7537,1446.2100,0.0000,-1.0000,3500.0000,1446.7537,0.4134,11.0900,11.1386,0.1500,4.0000,1.0000,64.8924,17428.752883,268.579372,17428.752883,268.579372,288.978853,288.978853,"LINESTRING (-88.73637109141383 42.21870357917174, -88.52088154775556 42.147585991984634)",1446.753734,0.413358,7.293321,7.500000,7.706679,48.484307,3500.000000,324801.700153,65.176552,48.882414,58.441236,58.186425,60.311516,11.984577,0.000000,65.177,63.263,61.350,59.436,57.009,51.084,48.484,51.084,57.009,59.436,61.350,63.263,
20,396,390,389,131.8761,131.7000,0.0000,-1.0000,1000.0000,131.8761,0.1319,4.3400,4.3402,0.1500,4.0000,1.0000,64.9818,619.891738,9.539474,619.891738,9.539474,9.720466,9.720466,"LINESTRING (-88.73637109141383 42.21870357917174, -88.73279944151894 42.2880207211136)",131.876146,0.131876,7.434062,7.500000,7.565938,48.734382,1000.000000,4581820.597012,64.984703,48.738527,62.842220,62.839369,63.771814,4.422543,0.000000,64.985,64.573,64.162,63.751,63.339,62.928,48.734,62.928,63.339,63.751,64.162,64.573,
20,397,390,925,1413.0000,1413.0000,0.0000,-1.0000,3500.0000,1413.0000,0.4037,6.9300,6.9576,0.1500,4.0000,1.0000,60.8848,9976.076730,163.851802,9976.076730,163.851802,175.916388,175.916388,"LINESTRING (-88.73637109141383 42.21870357917174, -88.86733158755973 42.25111159358612)",1413.000000,0.403714,7.298143,7.500000,7.701857,45.505538,3500.000000,225016.114253,61.127357,45.845518,54.957861,54.739743,56.709195,7.469910,0.000000,61.127,59.403,57.679,55.954,53.825,48.084,45.506,48.084,53.825,55.954,57.679,59.403,
20,398,391,388,1609.1679,1609.0000,0.0000,-1.0000,3500.0000,1609.1679,0.4598,5.9800,6.0201,0.1500,4.0000,1.0000,63.3598,10229.769775,161.455313,10229.769775,161.455313,175.586553,175.586553,"LINESTRING (-88.40896985104906 42.107075973966666, -88.52088154775556 42.147585991984634)",1609.167866,0.459762,7.270119,7.500000,7.729881,47.244597,3500.000000,110033.368186,63.784416,47.838312,56.453000,56.077153,58.260554,6.546982,0.000000,63.784,61.523,59.261,56.999,54.081,49.216,47.245,49.216,54.081,56.999,59.261,61.523,
20,399,391,392,2930.6881,2914.3100,0.0000,-1.0000,3500.0000,2930.6881,0.8373,4.2200,4.5312,0.1500,4.0000,1.0000,60.3644,13360.128069,221.324520,13360.128069,221.324520,270.425917,270.425917,"LINESTRING (-88.40896985104906 42.107075973966666, -88.3280124534316 42.0791690726654)",2930.688150,0.837339,7.081330,7.500000,7.918670,42.707028,3500.000000,8105.714200,64.815643,48.611732,51.247469,47.728048,49.404022,5.536432,0.000000,64.816,51.247,49.910,47.329,44.890,43.267,42.707,43.267,44.890,47.329,49.910,51.247,
20,400,391,709,626.9747,627.0800,0.0000,-1.0000,3000.0000,626.9747,0.2090,0.5300,0.5302,0.1500,4.0000,1.0000,143.6566,795.837829,5.539861,795.837829,5.539861,5.719235,5.719235,"LINESTRING (-88.40896985104906 42.107075973966666, -88.3946832514695 42.12237975855123)",626.974726,0.208992,7.395504,7.500000,7.604496,107.715510,3000.000000,247965.441761,143.697739,107.773304,136.189834,136.150874,139.151100,0.547317,0.000000,143.698,142.116,140.534,138.952,137.370,131.581,107.716,131.581,137.370,138.952,140.534,142.116,
20,401,391,715,510.3876,511.6000,0.0000,-1.0000,3000.0000,510.3876,0.1701,6.3600,6.3608,0.1500,4.0000,1.0000,44.4885,2407.176621,54.107881,2407.176621,54.107881,55.482861,55.482861,"LINESTRING (-88.40896985104906 42.107075973966666, -88.4173037008038 42.03775883202481)",510.387569,0.170129,7.414935,7.500000,7.585065,33.362682,3000.000000,7026334.895349,44.494057,33.370543,42.601622,42.596269,43.385950,6.522439,0.000000,44.494,44.114,43.734,43.354,42.974,42.582,33.363,42.582,42.974,43.354,43.734,44.114,
20,402,392,391,1902.7970,1903.7200,0.0000,-1.0000,3500.0000,1902.7970,0.5437,4.2200,4.2753,0.1500,4.0000,1.0000,63.9773,8674.280833,135.583699,8674.280833,135.583699,150.536313,150.536313,"LINESTRING (-88.3280124534316 42.0791690726654, -88.40896985104906 42.107075973966666)",1902.797033,0.543656,7.228172,7.500000,7.771828,47.446024,3500.000000,37656.658840,64.815643,48.611732,56.006285,55.281896,57.622514,4.746790,0.000000,64.816,61.598,58.381,55.767,52.329,48.782,47.446,48.782,52.329,55.767,58.381,61.598,
20,403,392,393,4090.4980,4023.0078,0.0000,-1.0000,3500.0000,4090.4980,1.1687,2.5500,3.2636,0.1500,4.0000,1.0000,49.6491,11046.758110,222.496856,11046.758110,222.496856,296.662474,296.662474,"LINESTRING (-88.3280124534316 42.0791690726654, -88.27800935490316 42.0665659559487)",4090.498043,1.168714,6.915643,7.500000,8.084357,31.256601,3500.000000,3570.000063,63.543293,47.657470,47.657470,37.236790,37.236790,4.351487,0.250000,45.928,42.295,38.471,35.296,33.031,31.696,31.257,31.696,33.031,35.296,38.471,42.295,
20,404,392,713,1158.9263,1161.3287,0.0000,-1.0000,1000.0000,1158.9263,1.1589,1.0500,1.3341,0.1500,4.0000,1.0000,75.3305,1941.201540,25.769138,1941.201540,25.769138,34.358850,34.358850,"LINESTRING (-88.3280124534316 42.0791690726654, -88.31015420395715 42.099874192985695)",1158.926293,1.158926,6.920537,7.500000,8.079463,47.623487,1000.000000,419.999995,95.714287,71.785715,71.785715,56.497861,56.497861,1.778828,0.083333,69.485,64.189,58.499,53.729,50.309,48.289,47.623,48.289,50.309,53.729,58.499,64.189,
20,405,392,717,667.5925,662.7000,0.0000,-1.0000,1000.0000,667.5925,0.6676,2.9800,3.0688,0.1500,4.0000,1.0000,31.3738,1071.258981,34.144996,1071.258981,34.144996,39.250802,39.250802,"LINESTRING (-88.3280124534316 42.0791690726654, -88.33277465329144 42.05576328447724)",667.592500,0.667592,7.166204,7.500000,7.833796,22.949380,1000.000000,3320.387276,32.308590,24.231442,26.916347,26.137589,27.292665,3.527673,0.000000,32.309,29.605,26.916,26.048,24.527,23.365,22.949,23.365,24.527,26.048,26.916,29.605,
20,406,393,392,2861.6719,2868.8800,0.0000,-1.0000,3500.0000,2861.6719,0.8176,2.5500,2.7209,0.1500,4.0000,1.0000,59.5513,7728.202571,129.773867,7728.202571,129.773867,157.261488,157.261488,"LINESTRING (-88.27800935490316 42.0665659559487, -88.3280124534316 42.0791690726654)",2861.671920,0.817621,7.091190,7.500000,7.908810,42.336240,3500.000000,5197.767832,63.543293,47.657470,50.554717,47.378709,49.142372,3.297265,0.000000,63.543,51.674,49.476,46.980,44.543,42.904,42.336,42.904,44.543,46.980,49.476,51.674,
20,407,393,394,5404.3428,5386.7283,0.0000,-1.0000,5000.0000,5404.3428,1.0809,3.4200,4.1202,0.1500,4.0000,1.0000,45.3126,16816.153014,371.114301,16816.153014,371.114301,494.819068,494.819068,"LINESTRING (-88.27800935490316 42.0665659559487, -88.21729130669006 42.06566573332608)",5404.342786,1.080869,6.959566,7.500000,8.040434,29.585227,5000.000000,6839.999995,54.589474,40.942105,40.942105,33.984448,33.984448,5.493572,0.000000,40.619,38.510,35.684,33.094,31.151,29.976,29.585,29.976,31.151,33.094,35.684,38.510,
20,408,393,712,2421.7348,2396.0750,0.0000,-1.0000,3500.0000,2421.7348,0.6919,2.6200,2.7101,0.1500,4.0000,1.0000,59.9878,6561.763058,109.384904,6561.763058,109.384904,126.699597,126.699597,"LINESTRING (-88.27800935490316 42.0665659559487, -88.25062670570901 42.10077441560831)",2421.734787,0.691924,7.154038,7.500000,7.845962,43.719343,3500.000000,8966.888291,62.050304,46.537728,51.316777,49.611072,51.789928,3.139062,0.000000,62.050,56.244,51.271,49.358,46.547,44.461,43.719,44.461,46.547,49.358,51.271,56.244,
20,409,393,716,3167.8406,3038.2419,0.0000,-1.0000,3500.0000,3167.8406,0.9051,1.8700,2.0582,0.1500,4.0000,1.0000,17.8708,1942.012986,108.669647,1942.012986,108.669647,137.047339,137.047339,"LINESTRING (-88.27800935490316 42.0665659559487, -88.27681880493819 42.05756372972248)",3167.840575,0.905097,7.047451,7.500000,7.952549,12.409987,3500.000000,3043.331443,19.669733,14.752300,15.218977,13.827093,14.170381,2.595724,0.000000,19.670,15.140,14.531,13.720,13.018,12.565,12.410,12.565,13.018,13.720,14.531,15.140,
20,410,394,393,3337.3753,3286.5659,0.0000,-1.0000,5000.0000,3337.3753,0.6675,3.4200,3.5218,0.1500,4.0000,1.0000,53.0111,10384.576860,195.894234,10384.576860,195.894234,225.178811,225.178811,"LINESTRING (-88.21729130669006 42.06566573332608, -88.27800935490316 42.0665659559487)",3337.375260,0.667475,7.166262,7.500000,7.833738,38.777341,5000.000000,19065.714318,54.589474,40.942105,45.480196,44.165237,46.117025,4.048310,0.000000,54.589,50.024,45.480,44.015,41.444,39.480,38.777,39.480,41.444,44.015,45.480,50.024,
20,411,394,395,4853.7463,4806.1973,0.0000,-1.0000,5000.0000,4853.7463,0.9707,2.4200,2.7424,0.1500,4.0000,1.0000,49.3988,10958.885469,221.844955,10958.885469,221.844955,290.264464,290.264464,"LINESTRING (-88.21729130669006 42.06566573332608, -88.17324095798642 42.0665659559487)",4853.746299,0.970749,7.014625,7.500000,7.985375,33.593887,5000.000000,5027.122628,55.979008,41.984256,42.393613,37.410375,37.754830,3.588129,0.000000,55.979,41.639,39.505,37.142,35.216,34.004,33.594,34.004,35.216,37.142,39.505,41.639,
20,412,394,584,519.6275,558.9587,0.0000,-1.0000,500.0000,519.6275,1.0393,4.9700,5.8396,0.1500,4.0000,1.0000,49.0351,2479.896430,50.573907,2479.896430,50.573907,67.431876,67.431876,"LINESTRING (-88.21729130669006 42.06566573332608, -88.16371655826673 42.12327998117385)",519.627535,1.039255,6.980372,7.500000,8.019628,32.536657,500.000000,994.000019,57.615089,43.211317,43.211317,36.776323,36.776323,7.786178,0.000000,43.134,41.477,38.802,36.197,34.185,32.950,32.537,32.950,34.185,36.197,38.802,41.477,
20,413,394,601,665.7136,666.9805,0.0000,-1.0000,500.0000,665.7136,1.3314,1.7500,2.5749,0.1500,4.0000,1.0000,13.1048,374.390674,28.569052,374.390674,28.569052,38.092069,38.092069,"LINESTRING (-88.21729130669006 42.06566573332608, -88.21967240661998 42.05756372972248)",665.713605,1.331427,6.834286,7.500000,8.165714,7.676679,500.000000,350.000009,19.281942,14.461457,14.461457,9.828573,9.828573,3.433194,0.583333,12.382,10.898,9.665,8.753,8.140,7.790,7.677,7.790,8.140,8.753,9.665,10.898,
20,414,395,394,2753.2311,2710.4500,0.0000,-1.0000,5000.0000,2753.2311,0.5506,2.4200,2.4534,0.1500,4.0000,1.0000,55.2175,6216.300349,112.578391,6216.300349,112.578391,125.220932,125.220932,"LINESTRING (-88.17324095798642 42.0665659559487, -88.21729130669006 42.06566573332608)",2753.231147,0.550646,7.224677,7.500000,7.775323,40.926019,5000.000000,29224.441244,55.979008,41.984256,48.272850,47.616196,49.642662,2.728887,0.000000,55.979,53.121,50.263,48.007,45.028,42.045,40.926,42.045,45.028,48.007,50.263,53.121,
20,415,395,396,5759.0839,5624.9225,0.0000,-1.0000,5000.0000,5759.0839,1.1518,3.6500,4.6136,0.1500,4.0000,1.0000,43.6603,19334.511584,442.839602,19334.511584,442.839602,590.452803,590.452803,"LINESTRING (-88.17324095798642 42.0665659559487, -88.10776070991348 42.06476551070345)",5759.083880,1.151817,6.924092,7.500000,8.075908,27.685434,5000.000000,7299.999804,55.187180,41.390385,41.390385,32.745228,32.745228,6.151528,0.000000,40.184,37.207,33.957,31.214,29.239,28.071,27.685,28.071,29.239,31.214,33.957,37.207,
20,416,395,584,1085.5236,1068.0175,0.0000,-1.0000,3500.0000,1085.5236,0.3101,3.8800,3.8854,0.1500,4.0000,1.0000,59.8220,4205.166462,70.294623,4205.166462,70.294623,73.984405,73.984405,"LINESTRING (-88.17324095798642 42.0665659559487, -88.16371655826673 42.12327998117385)",1085.523602,0.310150,7.344925,7.500000,7.655075,44.812169,3500.000000,395669.033767,59.905052,44.928789,55.260170,55.183578,56.838552,4.089330,0.000000,59.905,58.783,57.661,56.538,55.416,49.430,44.812,49.430,55.416,56.538,57.661,58.783,
20,417,395,600,2165.9874,2179.0595,0.0000,-1.0000,3500.0000,2165.9874,0.6189,1.3600,1.3899,0.1500,4.0000,1.0000,35.8160,1797.098049,50.175870,1797.098049,50.175870,56.856009,56.856009,"LINESTRING (-88.17324095798642 42.0665659559487, -88.16014490837183 42.059364174967726)",2165.987355,0.618854,7.190573,7.500000,7.809427,26.365356,3500.000000,7106.964423,36.603970,27.452977,30.940846,30.274770,31.607882,1.574968,0.000000,36.604,34.128,31.651,30.307,28.453,26.922,26.365,26.922,28.453,30.307,31.651,34.128,
20,418,396,395,2564.5897,2514.3400,0.0000,-1.0000,5000.0000,2564.5897,0.5129,3.6500,3.6879,0.1500,4.0000,1.0000,54.6201,8609.891804,157.632264,8609.891804,157.632264,173.655005,173.655005,"LINESTRING (-88.10776070991348 42.06476551070345, -88.17324095798642 42.0665659559487)",2564.589692,0.512918,7.243541,7.500000,7.756459,40.600051,5000.000000,59681.596612,55.187180,41.390385,48.110556,47.616203,49.580441,4.062755,0.000000,55.187,52.766,50.344,48.089,45.313,41.909,40.600,41.909,45.313,48.089,50.344,52.766,
20,419,396,397,5759.0839,5624.9225,0.0000,-1.0000,5000.0000,5759.0839,1.1518,2.1100,2.6671,0.1500,4.0000,1.0000,43.9348,11247.202864,255.997698,11247.202864,255.997698,341.330264,341.330264,"LINESTRING (-88.10776070991348 42.06476551070345, -88.06966311103467 42.063865288080834)",5759.083880,1.151817,6.924092,7.500000,8.075908,27.859483,5000.000000,4220.000057,55.534122,41.650592,41.650592,32.951086,32.951086,3.556089,0.000000,40.437,37.441,34.170,31.410,29.423,28.247,27.859,28.247,29.423,31.410,34.170,37.441,
20,420,397,396,2564.5897,2514.3400,0.0000,-1.0000,5000.0000,2564.5897,0.5129,2.1100,2.1319,0.1500,4.0000,1.0000,54.9635,5008.515438,91.124408,5008.515438,91.124408,100.386870,100.386870,"LINESTRING (-88.06966311103467 42.063865288080834, -88.10776070991348 42.06476551070345)",2564.589692,0.512918,7.243541,7.500000,7.756459,40.855289,5000.000000,34500.869575,55.534122,41.650592,48.413011,47.915549,49.892137,2.348607,0.000000,55.534,53.097,50.661,48.391,45.598,42.172,40.855,42.172,45.598,48.391,50.661,53.097,
20,421,397,398,7047.0406,7113.8803,0.0000,-1.0000,5000.0000,7047.0406,1.4094,2.3600,3.7569,0.1500,4.0000,1.0000,34.7729,15343.380603,441.244793,15343.380603,441.244793,588.326391,588.326391,"LINESTRING (-88.06966311103467 42.063865288080834, -88.02799386226097 42.05756372972248)",7047.040621,1.409408,6.795296,7.500000,8.204704,19.677784,5000.000000,4720.000014,55.354576,41.515932,41.515932,26.079708,26.079708,5.009136,0.750000,32.596,28.252,24.879,22.465,20.872,19.970,19.678,19.970,20.872,22.465,24.879,28.252,
20,422,397,588,1779.4240,1774.1200,0.0000,-1.0000,3000.0000,1779.4240,0.5931,3.0200,3.0761,0.1500,4.0000,1.0000,48.7830,4450.339462,91.227212,4450.339462,91.227212,102.632329,102.632329,"LINESTRING (-88.06966311103467 42.063865288080834, -88.08037806071933 42.099874192985695)",1779.424015,0.593141,7.203429,7.500000,7.796571,36.012888,3000.000000,16056.323857,49.688744,37.266558,42.320632,41.549219,43.361965,3.460637,0.000000,49.689,46.670,43.652,41.709,39.114,36.846,36.013,36.846,39.114,41.709,43.652,46.670,
20,423,397,604,3902.7863,3836.0533,0.0000,-1.0000,3000.0000,3902.7863,1.3009,1.2800,1.8299,0.1500,4.0000,1.0000,36.2228,4311.642195,119.031077,4311.642195,119.031077,158.708103,158.708103,"LINESTRING (-88.06966311103467 42.063865288080834, -88.04823321166533 42.06206484283559)",3902.786302,1.300929,6.849536,7.500000,8.150464,21.510707,3000.000000,1535.999986,51.785625,38.839219,38.839219,27.167121,27.167121,2.439920,0.583333,34.224,30.341,27.009,24.502,22.803,21.828,21.511,21.828,22.803,24.502,27.009,30.341,
20,424,398,397,4864.6943,4863.6033,0.0000,-1.0000,5000.0000,4864.6943,0.9729,2.3600,2.6772,0.1500,4.0000,1.0000,48.7959,10591.801520,217.063385,10591.801520,217.063385,284.393062,284.393062,"LINESTRING (-88.02799386226097 42.05756372972248, -88.06966311103467 42.063865288080834)",4864.694261,0.972939,7.013531,7.500000,7.986469,33.159165,5000.000000,4887.429638,55.354576,41.515932,41.890422,36.927037,37.243530,3.507637,0.000000,55.355,41.122,39.000,36.662,34.760,33.564,33.159,33.564,34.760,36.662,39.000,41.122,
20,425,398,399,7220.9601,7003.4399,0.0000,-1.0000,5000.0000,7220.9601,1.4442,0.7200,1.1898,0.1500,4.0000,1.0000,31.6704,4534.979552,143.193002,4534.979552,143.193002,190.924002,190.924002,"LINESTRING (-88.02799386226097 42.05756372972248, -88.0172789125763 42.053062616609374)",7220.960069,1.444192,6.777904,7.500000,8.222096,17.653455,5000.000000,1439.999968,52.335835,39.251876,39.251876,23.752800,23.752800,1.586415,0.916667,29.479,25.416,22.333,20.152,18.722,17.914,17.653,17.914,18.722,20.152,22.333,25.416,
20,426,398,400,3381.2655,3372.9435,0.0000,-1.0000,6500.0000,3381.2655,0.5202,2.1100,2.1332,0.1500,4.0000,1.0000,55.0112,6613.112942,120.213901,6613.112942,120.213901,132.675036,132.675036,"LINESTRING (-88.02799386226097 42.05756372972248, -88.03037496219089 42.08637085364637)",3381.265533,0.520195,7.239903,7.500000,7.760097,40.869884,6500.000000,42215.048027,55.615452,41.711589,48.382736,47.857081,49.844441,2.354297,0.000000,55.615,53.103,50.591,48.331,45.479,42.144,40.870,42.144,45.479,48.331,50.591,53.103,
20,427,398,403,7277.7493,7319.3261,0.0000,-1.0000,8000.0000,7277.7493,0.9097,3.0600,3.3744,0.1500,4.0000,1.0000,49.8938,20421.364487,409.296983,20421.364487,409.296983,517.405154,517.405154,"LINESTRING (-88.02799386226097 42.05756372972248, -88.02799386226097 42.016153489081894)",7277.749283,0.909719,7.045141,7.500000,7.954859,34.599793,8000.000000,11277.082069,55.019608,41.264706,42.506517,38.546437,39.468808,4.265647,0.000000,55.020,42.257,40.522,38.249,36.291,35.030,34.600,35.030,36.291,38.249,40.522,42.257,
20,428,399,398,4684.5540,4331.7824,0.0000,-1.0000,5000.0000,4684.5540,0.9369,0.7200,0.8032,0.1500,4.0000,1.0000,46.9135,2942.040477,62.711960,2942.040477,62.711960,80.441323,80.441323,"LINESTRING (-88.0172789125763 42.053062616609374, -88.02799386226097 42.05756372972248)",4684.554045,0.936911,7.031545,7.500000,7.968455,32.260580,5000.000000,1576.858623,52.335835,39.251876,40.077332,35.925095,36.573746,1.030296,0.000000,52.336,39.658,37.843,35.658,33.825,32.657,32.261,32.657,33.825,35.658,37.843,39.658,
20,429,399,537,6272.0959,6229.8237,0.0000,-1.0000,5000.0000,6272.0959,1.2544,4.2800,5.8697,0.1500,4.0000,1.0000,40.2174,24676.808580,613.585068,24676.808580,613.585068,818.113424,818.113424,"LINESTRING (-88.0172789125763 42.053062616609374, -87.95060811453838 42.024255492685484)",6272.095878,1.254419,6.872790,7.500000,8.127210,24.384561,5000.000000,8559.999746,55.154861,41.366146,41.366146,30.163065,30.163065,7.826221,0.416667,37.863,33.980,30.448,27.712,25.829,24.740,24.385,24.740,25.829,27.712,30.448,33.980,
20,430,399,604,3958.8448,3992.2211,0.0000,-1.0000,7000.0000,3958.8448,0.5655,3.3200,3.3709,0.1500,4.0000,1.0000,30.2454,6727.106690,222.417542,6727.106690,222.417542,248.366629,248.366629,"LINESTRING (-88.0172789125763 42.053062616609374, -88.04823321166533 42.06206484283559)",3958.844844,0.565549,7.217225,7.500000,7.782775,22.387985,7000.000000,50166.039720,30.709518,23.032139,26.367582,25.969081,27.085389,3.764229,0.000000,30.710,29.044,27.378,26.146,24.512,22.964,22.388,22.964,24.512,26.146,27.378,29.044,
20,431,399,609,7767.9497,7844.2426,0.0000,-1.0000,7000.0000,7767.9497,1.1097,0.8800,1.0802,0.1500,4.0000,1.0000,75.7656,10595.483423,139.845606,10595.483423,139.845606,186.460808,186.460808,"LINESTRING (-88.0172789125763 42.053062616609374, -87.99346791327704 42.06206484283559)",7767.949724,1.109707,6.945146,7.500000,8.054854,48.895665,7000.000000,2464.000000,93.000000,69.750000,69.750000,56.824185,56.824185,1.440232,0.000000,68.715,64.517,59.402,54.882,51.552,49.557,48.896,49.557,51.552,54.882,59.402,64.517,
20,432,400,398,5193.2759,5275.6803,0.0000,-1.0000,6500.0000,5193.2759,0.7990,2.1100,2.2390,0.1500,4.0000,1.0000,52.4119,10157.060939,193.793071,10157.060939,193.793071,233.093392,233.093392,"LINESTRING (-88.03037496219089 42.08637085364637, -88.02799386226097 42.05756372972248)",5193.275901,0.798966,7.100517,7.500000,7.899483,37.422744,6500.000000,8492.292775,55.615452,41.711589,44.506745,41.943066,43.575070,2.693021,0.000000,55.615,46.406,43.743,41.593,39.417,37.937,37.423,37.937,39.417,41.593,43.743,46.406,
20,433,400,401,2212.0147,2158.6763,0.0000,-1.0000,5000.0000,2212.0147,0.4424,4.0900,4.1135,0.1500,4.0000,1.0000,50.4028,7643.682999,151.652076,7643.682999,151.652076,164.256932,164.256932,"LINESTRING (-88.03037496219089 42.08637085364637, -88.00656396289163 42.13408265264531)",2212.014655,0.442403,7.278799,7.500000,7.721201,37.614037,5000.000000,127181.522184,50.692371,38.019279,45.085758,44.828177,46.534919,4.455403,0.000000,50.692,49.017,47.341,45.665,43.472,39.333,37.614,39.333,43.472,45.665,47.341,49.017,
20,434,400,587,1220.9538,1214.2672,0.0000,-1.0000,500.0000,1220.9538,2.4419,0.8800,5.5734,0.1500,4.0000,1.0000,10.8701,1232.833726,113.415131,1232.833726,113.415131,151.220175,151.220175,"LINESTRING (-88.03037496219089 42.08637085364637, -88.02204111243616 42.099874192985695)",1220.953845,2.441908,6.279046,7.500000,8.720954,4.693900,500.000000,175.999993,68.845230,51.633923,51.633923,8.152574,8.152574,7.431248,1.083333,6.513,5.863,5.398,5.072,4.857,4.734,4.694,4.734,4.857,5.072,5.398,5.863,
20,435,400,609,2.8938,0.0000,0.0000,-1.0000,500.0000,2.8938,0.0058,6.7200,6.7200,0.1500,4.0000,1.0000,22.3901,7.256865,0.324111,7.256865,0.324111,0.324347,0.324347,"LINESTRING (-88.03037496219089 42.08637085364637, -87.99346791327704 42.06206484283559)",2.893844,0.005788,7.497106,7.500000,7.502894,16.792567,289.384445,613534797056.324341,22.390089,16.792567,22.357692,22.357692,22.373797,6.724893,0.000000,22.390,22.385,22.379,22.374,22.368,22.363,16.793,22.363,22.368,22.374,22.379,22.385,
20,436,401,400,4011.5079,4084.4946,0.0000,-1.0000,5000.0000,4011.5079,0.8023,4.0900,4.3442,0.1500,4.0000,1.0000,47.7262,13861.885788,290.446136,13861.885788,290.446136,349.806109,349.806109,"LINESTRING (-88.00656396289163 42.13408265264531, -88.03037496219089 42.08637085364637)",4011.507869,0.802302,7.098849,7.500000,7.901151,34.051239,5000.000000,12519.861914,50.692371,38.019279,40.524729,38.153486,39.627340,5.232039,0.000000,50.692,42.121,39.800,37.834,35.858,34.517,34.051,34.517,35.858,37.834,39.800,42.121,
20,437,401,402,0.0000,0.0000,0.0000,-1.0000,5000.0000,0.0000,0.0000,1.6900,1.6900,0.1500,4.0000,1.0000,53.2686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.00656396289163 42.13408265264531, -88.01966001250622 42.153887550342986)",0.000000,0.000000,7.500000,7.500000,7.500000,39.951479,0.000000,-nan(ind),53.268639,39.951479,53.268639,53.268639,53.268639,1.690000,0.000000,53.269,53.269,53.269,53.269,53.269,53.269,-nan(ind),53.269,53.269,53.269,53.269,53.269,
20,438,401,585,4130.8791,4301.1664,0.0000,-1.0000,6000.0000,4130.8791,0.6885,1.7000,1.7573,0.1500,4.0000,1.0000,34.1595,4132.820578,120.986109,4132.820578,120.986109,139.984078,139.984078,"LINESTRING (-88.00656396289163 42.13408265264531, -88.02204111243616 42.14308487887153)",4130.879064,0.688480,7.155760,7.500000,7.844240,24.908998,6000.000000,10153.813246,35.310707,26.483030,29.233030,28.279938,29.523505,2.033234,0.000000,35.311,32.059,29.213,28.142,26.533,25.335,24.909,25.335,26.533,28.142,29.213,32.059,
20,439,401,590,6827.8072,6671.1757,0.0000,-1.0000,6000.0000,6827.8072,1.1380,1.8100,2.2653,0.1500,4.0000,1.0000,58.8118,15160.668044,257.782928,15160.668044,257.782928,343.710570,343.710570,"LINESTRING (-88.00656396289163 42.13408265264531, -87.96489471411795 42.14308487887153)",6827.807246,1.137968,6.931016,7.500000,8.068984,37.511880,6000.000000,4343.999942,73.605415,55.204062,55.204062,44.108821,44.108821,3.020389,0.000000,53.885,50.120,45.871,42.234,39.596,38.029,37.512,38.029,39.596,42.234,45.871,50.120,
20,440,402,401,0.0000,0.0000,0.0000,-1.0000,5000.0000,0.0000,0.0000,1.6900,1.6900,0.1500,4.0000,1.0000,53.2686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"LINESTRING (-88.01966001250622 42.153887550342986, -88.00656396289163 42.13408265264531)",0.000000,0.000000,7.500000,7.500000,7.500000,39.951479,0.000000,-nan(ind),53.268639,39.951479,53.268639,53.268639,53.268639,1.690000,0.000000,53.269,53.269,53.269,53.269,53.269,53.269,-nan(ind),53.269,53.269,53.269,53.269,53.269,
